date,year,borough,unit_type,monthly_rent,vacancy_rate
2020-09-02,2020,Rosemont,Studio,958.0,0.0132
2020-01-18,2020,Rosemont,Studio,817.0,0.0135
2020-12-20,2020,Rosemont,Studio,1011.0,0.0368
2020-03-27,2020,Rosemont,Studio,876.0,0.0429
2020-01-02,2020,Rosemont,Studio,809.0,0.0434
2020-02-10,2020,Rosemont,Studio,934.0,0.0261
2020-04-20,2020,Rosemont,Studio,950.0,0.0253
2020-03-24,2020,Rosemont,Studio,1023.0,0.047
2020-12-10,2020,Rosemont,Studio,826.0,0.0322
2020-06-12,2020,Rosemont,Studio,816.0,0.0406
2020-01-10,2020,Rosemont,Studio,907.0,0.0338
2020-12-15,2020,Rosemont,Studio,758.0,0.0315
2020-09-20,2020,Rosemont,Studio,898.0,0.0175
2020-03-04,2020,Rosemont,Studio,1020.0,0.0375
2020-04-16,2020,Rosemont,Studio,816.0,0.0139
2020-06-13,2020,Rosemont,Studio,972.0,0.0412
2020-11-07,2020,Rosemont,Studio,962.0,0.0387
2020-04-17,2020,Rosemont,Studio,985.0,0.0314
2020-11-29,2020,Rosemont,Studio,873.0,0.0294
2020-01-20,2020,Rosemont,Studio,914.0,0.0221
2020-02-04,2020,Rosemont,Studio,921.0,0.0242
2020-11-20,2020,Rosemont,Studio,964.0,0.0282
2020-01-12,2020,Rosemont,Studio,924.0,0.0201
2020-07-03,2020,Rosemont,Studio,920.0,0.0335
2020-06-26,2020,Rosemont,Studio,798.0,0.034
2020-05-30,2020,Rosemont,Studio,942.0,0.01
2020-01-08,2020,Rosemont,Studio,842.0,0.0354
2020-01-05,2020,Rosemont,Studio,865.0,0.0481
2020-05-24,2020,Rosemont,Studio,903.0,0.0287
2020-03-16,2020,Rosemont,Studio,924.0,0.0307
2020-10-15,2020,Rosemont,Studio,925.0,0.0264
2020-05-21,2020,Rosemont,Studio,955.0,0.0304
2020-03-30,2020,Rosemont,Studio,1029.0,0.0175
2020-07-10,2020,Rosemont,Studio,838.0,0.0246
2020-03-13,2020,Rosemont,Studio,984.0,0.0265
2020-11-19,2020,Rosemont,1BR,1206.0,0.0239
2020-05-11,2020,Rosemont,1BR,1352.0,0.0359
2020-03-22,2020,Rosemont,1BR,1335.0,0.0347
2020-12-30,2020,Rosemont,1BR,1196.0,0.0365
2020-11-05,2020,Rosemont,1BR,1217.0,0.0303
2020-03-05,2020,Rosemont,1BR,1100.0,0.0406
2020-11-11,2020,Rosemont,1BR,1106.0,0.0126
2020-08-11,2020,Rosemont,1BR,1450.0,0.0401
2020-09-23,2020,Rosemont,1BR,1104.0,0.023
2020-11-25,2020,Rosemont,1BR,1393.0,0.0391
2020-03-25,2020,Rosemont,1BR,1232.0,0.0452
2020-04-26,2020,Rosemont,1BR,1237.0,0.0403
2020-10-26,2020,Rosemont,1BR,1240.0,0.0172
2020-12-08,2020,Rosemont,1BR,994.0,0.0237
2020-01-21,2020,Rosemont,1BR,1290.0,0.0375
2020-10-07,2020,Rosemont,1BR,1306.0,0.0318
2020-11-19,2020,Rosemont,1BR,1115.0,0.0443
2020-10-16,2020,Rosemont,1BR,1213.0,0.0345
2020-02-21,2020,Rosemont,1BR,1270.0,0.0179
2020-06-04,2020,Rosemont,1BR,1283.0,0.0311
2020-06-06,2020,Rosemont,1BR,1043.0,0.033
2020-05-11,2020,Rosemont,1BR,1134.0,0.0384
2020-09-19,2020,Rosemont,1BR,1241.0,0.0421
2020-06-07,2020,Rosemont,1BR,1136.0,0.0345
2020-10-24,2020,Rosemont,1BR,1172.0,0.0322
2020-09-19,2020,Rosemont,1BR,1217.0,0.037
2020-06-21,2020,Rosemont,1BR,1186.0,0.0405
2020-04-27,2020,Rosemont,1BR,1278.0,0.0304
2020-01-26,2020,Rosemont,1BR,1483.0,0.0331
2020-04-30,2020,Rosemont,1BR,1281.0,0.016
2020-10-19,2020,Rosemont,1BR,1109.0,0.0221
2020-04-09,2020,Rosemont,1BR,1337.0,0.0199
2020-05-25,2020,Rosemont,1BR,1411.0,0.0207
2020-08-29,2020,Rosemont,1BR,1176.0,0.0333
2020-04-17,2020,Rosemont,1BR,1188.0,0.0231
2020-05-29,2020,Rosemont,1BR,1197.0,0.0335
2020-06-08,2020,Rosemont,1BR,1236.0,0.0275
2020-03-17,2020,Rosemont,1BR,1101.0,0.0365
2020-09-14,2020,Rosemont,1BR,1223.0,0.0548
2020-05-25,2020,Rosemont,1BR,1297.0,0.0135
2020-06-15,2020,Rosemont,2BR,1375.0,0.01
2020-03-08,2020,Rosemont,2BR,1682.0,0.0238
2020-06-15,2020,Rosemont,2BR,1624.0,0.0453
2020-08-16,2020,Rosemont,2BR,1460.0,0.0377
2020-07-14,2020,Rosemont,2BR,1416.0,0.0219
2020-01-05,2020,Rosemont,2BR,1707.0,0.0269
2020-09-20,2020,Rosemont,2BR,1577.0,0.023
2020-10-26,2020,Rosemont,2BR,1594.0,0.0373
2020-11-21,2020,Rosemont,2BR,1407.0,0.0167
2020-04-11,2020,Rosemont,2BR,1535.0,0.0237
2020-10-12,2020,Rosemont,2BR,1761.0,0.0332
2020-02-05,2020,Rosemont,2BR,1661.0,0.011
2020-10-29,2020,Rosemont,2BR,1567.0,0.0328
2020-06-06,2020,Rosemont,2BR,1574.0,0.0149
2020-05-24,2020,Rosemont,2BR,1750.0,0.0259
2020-10-05,2020,Rosemont,2BR,1263.0,0.024
2020-01-05,2020,Rosemont,2BR,1417.0,0.0258
2020-11-16,2020,Rosemont,2BR,1660.0,0.0366
2020-08-18,2020,Rosemont,2BR,1562.0,0.0413
2020-02-07,2020,Rosemont,2BR,1590.0,0.039
2020-08-24,2020,Rosemont,2BR,1517.0,0.0249
2020-09-05,2020,Rosemont,2BR,1465.0,0.0266
2020-06-28,2020,Rosemont,2BR,1325.0,0.0341
2020-11-06,2020,Rosemont,2BR,1577.0,0.028
2020-05-22,2020,Rosemont,2BR,1609.0,0.0237
2020-10-17,2020,Rosemont,2BR,1563.0,0.028
2020-05-13,2020,Rosemont,2BR,1599.0,0.049
2020-01-14,2020,Rosemont,2BR,1508.0,0.0245
2020-03-06,2020,Rosemont,2BR,1531.0,0.0214
2020-07-24,2020,Rosemont,2BR,1499.0,0.0236
2020-01-25,2020,Rosemont,2BR,1559.0,0.0307
2020-10-15,2020,Rosemont,2BR,1463.0,0.0553
2020-04-19,2020,Rosemont,2BR,1550.0,0.0372
2020-01-25,2020,Rosemont,2BR,1589.0,0.0278
2020-01-25,2020,Rosemont,2BR,1454.0,0.0325
2020-01-12,2020,Rosemont,2BR,1540.0,0.0283
2020-05-20,2020,Rosemont,2BR,1544.0,0.0339
2020-06-08,2020,Rosemont,2BR,1643.0,0.0244
2020-02-29,2020,Rosemont,2BR,1620.0,0.0162
2020-01-05,2020,Rosemont,2BR,1390.0,0.0134
2020-05-09,2020,Rosemont,3BR,1895.0,0.0439
2020-02-25,2020,Rosemont,3BR,2181.0,0.028
2020-04-08,2020,Rosemont,3BR,1835.0,0.0116
2020-09-08,2020,Rosemont,3BR,1809.0,0.0234
2020-02-09,2020,Rosemont,3BR,2162.0,0.0425
2020-11-03,2020,Rosemont,3BR,1995.0,0.0409
2020-08-18,2020,Rosemont,3BR,2003.0,0.0187
2020-07-09,2020,Rosemont,3BR,2063.0,0.0357
2020-01-07,2020,Rosemont,3BR,1717.0,0.0268
2020-08-16,2020,Rosemont,3BR,1628.0,0.056
2020-07-01,2020,Rosemont,3BR,1992.0,0.028
2020-09-02,2020,Rosemont,3BR,1839.0,0.01
2020-11-09,2020,Rosemont,3BR,1987.0,0.0427
2020-01-13,2020,Rosemont,3BR,1998.0,0.0171
2020-07-06,2020,Rosemont,3BR,1925.0,0.0348
2020-09-12,2020,Rosemont,3BR,1926.0,0.0512
2020-07-14,2020,Rosemont,3BR,1924.0,0.0197
2020-03-22,2020,Rosemont,3BR,1868.0,0.0345
2020-02-11,2020,Rosemont,3BR,1573.0,0.0246
2020-04-14,2020,Rosemont,3BR,1972.0,0.0311
2020-05-08,2020,Rosemont,3BR,1973.0,0.0217
2020-08-19,2020,Rosemont,3BR,1978.0,0.0273
2020-10-16,2020,Rosemont,3BR,2261.0,0.0229
2020-03-19,2020,Rosemont,3BR,1781.0,0.01
2020-06-21,2020,Rosemont,3BR,1909.0,0.0388
2020-03-27,2020,Rosemont,3BR,1999.0,0.0222
2020-03-27,2020,Rosemont,3BR,1892.0,0.0299
2020-05-31,2020,Rosemont,3BR,1871.0,0.0308
2020-08-19,2020,Rosemont,3BR,1929.0,0.0236
2020-05-18,2020,Rosemont,3BR,1720.0,0.0193
2020-09-17,2020,Rosemont,3BR,1834.0,0.0409
2020-01-08,2020,Rosemont,3BR,2121.0,0.0309
2020-11-24,2020,Rosemont,3BR,2081.0,0.0214
2020-02-18,2020,Rosemont,3BR,1735.0,0.024
2020-04-14,2020,Rosemont,3BR,1795.0,0.0202
2020-07-08,2020,Rosemont,3BR,1998.0,0.0507
2020-06-12,2020,Rosemont,3BR,1880.0,0.0359
2020-12-16,2020,Rosemont,3BR,2152.0,0.047
2020-08-13,2020,Rosemont,3BR,2292.0,0.0332
2020-07-01,2020,Rosemont,3BR,1872.0,0.0206
2020-11-29,2020,Rosemont,4BR+,2311.0,0.0212
2020-10-04,2020,Rosemont,4BR+,2744.0,0.018
2020-06-20,2020,Rosemont,4BR+,2416.0,0.0273
2020-05-01,2020,Rosemont,4BR+,2396.0,0.0274
2020-09-24,2020,Rosemont,4BR+,2414.0,0.0317
2020-05-28,2020,Rosemont,4BR+,2325.0,0.0318
2020-08-11,2020,Rosemont,4BR+,2112.0,0.0313
2020-08-22,2020,Rosemont,4BR+,2390.0,0.016
2020-09-25,2020,Rosemont,4BR+,2412.0,0.0118
2020-10-09,2020,Rosemont,4BR+,2338.0,0.0281
2020-03-28,2020,Rosemont,4BR+,2354.0,0.0344
2020-07-07,2020,Rosemont,4BR+,2173.0,0.0113
2020-04-27,2020,Rosemont,4BR+,2481.0,0.0434
2020-10-21,2020,Rosemont,4BR+,2698.0,0.0352
2020-08-16,2020,Rosemont,4BR+,2545.0,0.0311
2020-05-23,2020,Rosemont,4BR+,2330.0,0.0168
2020-01-03,2020,Rosemont,4BR+,2469.0,0.0367
2020-01-10,2020,Rosemont,4BR+,2599.0,0.0248
2020-08-06,2020,Rosemont,4BR+,2499.0,0.0348
2020-01-13,2020,Rosemont,4BR+,2259.0,0.0179
2020-08-21,2020,Rosemont,4BR+,2665.0,0.0553
2020-01-20,2020,Rosemont,4BR+,2208.0,0.0355
2020-03-10,2020,Rosemont,4BR+,2189.0,0.0246
2020-01-20,2020,Rosemont,4BR+,2202.0,0.01
2020-06-02,2020,Rosemont,4BR+,2228.0,0.0357
2020-12-24,2020,Rosemont,4BR+,2089.0,0.0114
2020-01-20,2020,Rosemont,4BR+,2576.0,0.0233
2020-08-08,2020,Rosemont,4BR+,2541.0,0.0264
2020-12-01,2020,Rosemont,4BR+,2250.0,0.0308
2020-09-10,2020,Rosemont,4BR+,2495.0,0.0191
2020-06-07,2020,Rosemont,4BR+,2830.0,0.0256
2020-05-31,2020,Rosemont,4BR+,2169.0,0.0329
2020-04-26,2020,Rosemont,4BR+,2567.0,0.0225
2020-06-21,2020,Rosemont,4BR+,2373.0,0.0438
2020-07-01,2020,Rosemont,4BR+,2275.0,0.0201
2020-04-22,2020,Rosemont,4BR+,2236.0,0.0159
2020-11-08,2020,Rosemont,4BR+,2641.0,0.0353
2020-07-16,2020,Rosemont,4BR+,2392.0,0.0348
2020-07-16,2020,Rosemont,4BR+,2586.0,0.0348
2020-05-17,2020,Rosemont,4BR+,2413.0,0.0152
2020-12-30,2020,Outremont,Studio,1096.0,0.01
2020-03-09,2020,Outremont,Studio,1048.0,0.0303
2020-02-18,2020,Outremont,Studio,1052.0,0.029
2020-12-21,2020,Outremont,Studio,1144.0,0.024
2020-05-08,2020,Outremont,Studio,1081.0,0.0427
2020-03-24,2020,Outremont,Studio,1060.0,0.015
2020-12-29,2020,Outremont,Studio,1114.0,0.0262
2020-09-26,2020,Outremont,Studio,1001.0,0.0155
2020-06-30,2020,Outremont,Studio,1011.0,0.0158
2020-03-10,2020,Outremont,Studio,1184.0,0.0226
2020-07-02,2020,Outremont,Studio,1082.0,0.0175
2020-12-28,2020,Outremont,Studio,1095.0,0.0201
2020-01-07,2020,Outremont,Studio,1093.0,0.0137
2020-06-08,2020,Outremont,Studio,1071.0,0.0226
2020-05-22,2020,Outremont,Studio,1105.0,0.0259
2020-06-02,2020,Outremont,Studio,1061.0,0.0343
2020-11-08,2020,Outremont,Studio,948.0,0.0197
2020-03-09,2020,Outremont,Studio,1119.0,0.025
2020-10-31,2020,Outremont,Studio,987.0,0.0307
2020-06-09,2020,Outremont,Studio,1124.0,0.0246
2020-11-22,2020,Outremont,Studio,1047.0,0.0196
2020-05-31,2020,Outremont,Studio,1124.0,0.0441
2020-03-26,2020,Outremont,Studio,1058.0,0.0265
2020-07-16,2020,Outremont,Studio,1272.0,0.0344
2020-01-05,2020,Outremont,Studio,1063.0,0.0365
2020-05-04,2020,Outremont,Studio,1045.0,0.0451
2020-10-20,2020,Outremont,Studio,1011.0,0.035
2020-07-10,2020,Outremont,Studio,1068.0,0.0387
2020-02-01,2020,Outremont,Studio,1083.0,0.0396
2020-03-08,2020,Outremont,Studio,1022.0,0.0199
2020-08-19,2020,Outremont,Studio,1094.0,0.0412
2020-06-16,2020,Outremont,Studio,1052.0,0.0301
2020-04-06,2020,Outremont,Studio,1160.0,0.0242
2020-06-15,2020,Outremont,Studio,1193.0,0.0204
2020-06-26,2020,Outremont,Studio,1174.0,0.0301
2020-09-23,2020,Outremont,Studio,1073.0,0.0162
2020-10-23,2020,Outremont,Studio,1094.0,0.0106
2020-02-24,2020,Outremont,Studio,1246.0,0.0358
2020-08-25,2020,Outremont,Studio,985.0,0.0304
2020-09-24,2020,Outremont,Studio,978.0,0.0262
2020-12-30,2020,Outremont,1BR,1511.0,0.0138
2020-02-09,2020,Outremont,1BR,1435.0,0.0298
2020-01-08,2020,Outremont,1BR,1765.0,0.0268
2020-04-16,2020,Outremont,1BR,1501.0,0.0326
2020-09-02,2020,Outremont,1BR,1584.0,0.0187
2020-05-08,2020,Outremont,1BR,1365.0,0.0364
2020-01-21,2020,Outremont,1BR,1497.0,0.0245
2020-04-11,2020,Outremont,1BR,1358.0,0.0367
2020-05-10,2020,Outremont,1BR,1512.0,0.0173
2020-06-02,2020,Outremont,1BR,1677.0,0.0272
2020-07-07,2020,Outremont,1BR,1489.0,0.0215
2020-05-13,2020,Outremont,1BR,1319.0,0.0149
2020-12-29,2020,Outremont,1BR,1348.0,0.0364
2020-08-13,2020,Outremont,1BR,1217.0,0.0189
2020-10-12,2020,Outremont,1BR,1482.0,0.0261
2020-09-04,2020,Outremont,1BR,1530.0,0.0166
2020-06-11,2020,Outremont,1BR,1495.0,0.0204
2020-12-03,2020,Outremont,1BR,1420.0,0.0158
2020-06-24,2020,Outremont,1BR,1556.0,0.0376
2020-04-17,2020,Outremont,1BR,1652.0,0.0301
2020-10-15,2020,Outremont,1BR,1514.0,0.0248
2020-03-06,2020,Outremont,1BR,1510.0,0.0171
2020-05-27,2020,Outremont,1BR,1358.0,0.03
2020-12-08,2020,Outremont,1BR,1535.0,0.0203
2020-10-29,2020,Outremont,1BR,1440.0,0.0191
2020-08-14,2020,Outremont,1BR,1349.0,0.0182
2020-05-21,2020,Outremont,1BR,1407.0,0.0394
2020-12-20,2020,Outremont,1BR,1443.0,0.028
2020-08-06,2020,Outremont,1BR,1567.0,0.0285
2020-02-15,2020,Outremont,1BR,1353.0,0.0265
2020-11-23,2020,Outremont,1BR,1596.0,0.0238
2020-11-29,2020,Outremont,1BR,1438.0,0.0149
2020-12-09,2020,Outremont,1BR,1422.0,0.0248
2020-04-19,2020,Outremont,1BR,1512.0,0.018
2020-07-19,2020,Outremont,1BR,1489.0,0.0282
2020-05-03,2020,Outremont,1BR,1584.0,0.0456
2020-04-29,2020,Outremont,1BR,1403.0,0.0331
2020-10-12,2020,Outremont,1BR,1509.0,0.0434
2020-11-03,2020,Outremont,1BR,1476.0,0.0192
2020-08-14,2020,Outremont,1BR,1560.0,0.01
2020-02-10,2020,Outremont,2BR,1959.0,0.0161
2020-04-19,2020,Outremont,2BR,1912.0,0.034
2020-03-02,2020,Outremont,2BR,1931.0,0.0475
2020-11-20,2020,Outremont,2BR,1859.0,0.0366
2020-06-20,2020,Outremont,2BR,1729.0,0.0178
2020-08-03,2020,Outremont,2BR,1888.0,0.0314
2020-03-16,2020,Outremont,2BR,1772.0,0.0274
2020-05-26,2020,Outremont,2BR,1683.0,0.0239
2020-08-19,2020,Outremont,2BR,1828.0,0.0345
2020-06-05,2020,Outremont,2BR,1837.0,0.0313
2020-12-13,2020,Outremont,2BR,2056.0,0.0361
2020-03-07,2020,Outremont,2BR,1812.0,0.0166
2020-06-10,2020,Outremont,2BR,1911.0,0.0264
2020-03-12,2020,Outremont,2BR,1901.0,0.0248
2020-06-01,2020,Outremont,2BR,1757.0,0.0269
2020-12-27,2020,Outremont,2BR,1968.0,0.0271
2020-10-17,2020,Outremont,2BR,1641.0,0.0242
2020-06-25,2020,Outremont,2BR,1658.0,0.01
2020-10-28,2020,Outremont,2BR,1818.0,0.0251
2020-10-21,2020,Outremont,2BR,1777.0,0.0328
2020-11-13,2020,Outremont,2BR,1896.0,0.0384
2020-08-20,2020,Outremont,2BR,1774.0,0.0238
2020-02-10,2020,Outremont,2BR,1734.0,0.0231
2020-02-28,2020,Outremont,2BR,1868.0,0.0383
2020-07-10,2020,Outremont,2BR,2008.0,0.0252
2020-01-01,2020,Outremont,2BR,1790.0,0.0185
2020-03-12,2020,Outremont,2BR,2068.0,0.0179
2020-09-24,2020,Outremont,2BR,1888.0,0.0301
2020-03-30,2020,Outremont,2BR,1672.0,0.0353
2020-12-03,2020,Outremont,2BR,1870.0,0.0189
2020-06-09,2020,Outremont,2BR,1970.0,0.0129
2020-05-26,2020,Outremont,2BR,1530.0,0.0178
2020-04-22,2020,Outremont,2BR,2016.0,0.047
2020-10-11,2020,Outremont,2BR,1924.0,0.0233
2020-11-26,2020,Outremont,2BR,1687.0,0.0391
2020-02-20,2020,Outremont,2BR,1857.0,0.0505
2020-01-28,2020,Outremont,2BR,1879.0,0.0326
2020-04-26,2020,Outremont,2BR,1916.0,0.0143
2020-03-21,2020,Outremont,2BR,1680.0,0.0261
2020-08-22,2020,Outremont,2BR,1896.0,0.044
2020-12-22,2020,Outremont,3BR,2787.0,0.0201
2020-08-10,2020,Outremont,3BR,2324.0,0.0147
2020-10-20,2020,Outremont,3BR,2540.0,0.0236
2020-05-25,2020,Outremont,3BR,2381.0,0.0335
2020-03-13,2020,Outremont,3BR,2159.0,0.0233
2020-07-06,2020,Outremont,3BR,2479.0,0.0183
2020-07-13,2020,Outremont,3BR,2192.0,0.0117
2020-02-17,2020,Outremont,3BR,1961.0,0.0181
2020-06-15,2020,Outremont,3BR,2281.0,0.0215
2020-01-07,2020,Outremont,3BR,2062.0,0.0254
2020-06-05,2020,Outremont,3BR,2118.0,0.0207
2020-05-05,2020,Outremont,3BR,1864.0,0.0283
2020-03-04,2020,Outremont,3BR,2136.0,0.0271
2020-04-25,2020,Outremont,3BR,1996.0,0.0377
2020-01-31,2020,Outremont,3BR,2573.0,0.0454
2020-11-20,2020,Outremont,3BR,2146.0,0.0292
2020-06-02,2020,Outremont,3BR,2090.0,0.026
2020-11-01,2020,Outremont,3BR,2093.0,0.0214
2020-09-01,2020,Outremont,3BR,2141.0,0.0206
2020-05-04,2020,Outremont,3BR,2398.0,0.022
2020-02-04,2020,Outremont,3BR,2037.0,0.0105
2020-07-19,2020,Outremont,3BR,2339.0,0.034
2020-04-18,2020,Outremont,3BR,2275.0,0.0295
2020-06-10,2020,Outremont,3BR,2292.0,0.029
2020-12-08,2020,Outremont,3BR,2200.0,0.0182
2020-04-18,2020,Outremont,3BR,1964.0,0.0196
2020-10-26,2020,Outremont,3BR,2063.0,0.0163
2020-04-01,2020,Outremont,3BR,2326.0,0.0376
2020-09-29,2020,Outremont,3BR,2355.0,0.0214
2020-08-01,2020,Outremont,3BR,2129.0,0.0356
2020-06-13,2020,Outremont,3BR,2655.0,0.0363
2020-01-05,2020,Outremont,3BR,2168.0,0.0295
2020-05-26,2020,Outremont,3BR,2781.0,0.01
2020-12-19,2020,Outremont,3BR,2342.0,0.0148
2020-05-19,2020,Outremont,3BR,2344.0,0.0427
2020-07-02,2020,Outremont,3BR,2170.0,0.0258
2020-01-12,2020,Outremont,3BR,2409.0,0.0213
2020-11-03,2020,Outremont,3BR,2128.0,0.0253
2020-09-06,2020,Outremont,3BR,2342.0,0.0355
2020-08-03,2020,Outremont,3BR,2893.0,0.0126
2020-07-10,2020,Outremont,4BR+,3272.0,0.0134
2020-06-27,2020,Outremont,4BR+,3414.0,0.0223
2020-04-01,2020,Outremont,4BR+,2781.0,0.0346
2020-09-16,2020,Outremont,4BR+,2922.0,0.0315
2020-11-24,2020,Outremont,4BR+,2781.0,0.0389
2020-11-23,2020,Outremont,4BR+,2494.0,0.0346
2020-07-07,2020,Outremont,4BR+,2938.0,0.01
2020-06-19,2020,Outremont,4BR+,3244.0,0.0226
2020-11-15,2020,Outremont,4BR+,2823.0,0.0358
2020-07-12,2020,Outremont,4BR+,2587.0,0.0112
2020-10-12,2020,Outremont,4BR+,3077.0,0.0163
2020-05-14,2020,Outremont,4BR+,2685.0,0.0336
2020-02-06,2020,Outremont,4BR+,2777.0,0.0214
2020-08-19,2020,Outremont,4BR+,2661.0,0.0293
2020-02-04,2020,Outremont,4BR+,2846.0,0.0265
2020-09-21,2020,Outremont,4BR+,2633.0,0.0271
2020-09-16,2020,Outremont,4BR+,2590.0,0.0348
2020-12-20,2020,Outremont,4BR+,2653.0,0.0236
2020-06-21,2020,Outremont,4BR+,3278.0,0.0328
2020-06-10,2020,Outremont,4BR+,2644.0,0.0284
2020-07-06,2020,Outremont,4BR+,2953.0,0.0344
2020-07-02,2020,Outremont,4BR+,2905.0,0.0174
2020-10-21,2020,Outremont,4BR+,2581.0,0.0174
2020-04-29,2020,Outremont,4BR+,2448.0,0.0174
2020-08-08,2020,Outremont,4BR+,2991.0,0.0231
2020-08-20,2020,Outremont,4BR+,3063.0,0.0278
2020-10-07,2020,Outremont,4BR+,2714.0,0.0112
2020-01-10,2020,Outremont,4BR+,2127.0,0.0268
2020-05-27,2020,Outremont,4BR+,2854.0,0.0379
2020-02-22,2020,Outremont,4BR+,2557.0,0.0328
2020-07-09,2020,Outremont,4BR+,2858.0,0.0387
2020-10-16,2020,Outremont,4BR+,2649.0,0.0406
2020-03-15,2020,Outremont,4BR+,2880.0,0.0155
2020-08-28,2020,Outremont,4BR+,2658.0,0.01
2020-04-05,2020,Outremont,4BR+,2664.0,0.0252
2020-03-28,2020,Outremont,4BR+,3004.0,0.0271
2020-06-05,2020,Outremont,4BR+,2990.0,0.0163
2020-06-10,2020,Outremont,4BR+,2846.0,0.0145
2020-11-02,2020,Outremont,4BR+,3036.0,0.0184
2020-04-21,2020,Outremont,4BR+,2996.0,0.0236
2020-07-04,2020,Verdun,Studio,836.0,0.0356
2020-11-11,2020,Verdun,Studio,829.0,0.0255
2020-06-23,2020,Verdun,Studio,917.0,0.0403
2020-01-13,2020,Verdun,Studio,858.0,0.0228
2020-01-11,2020,Verdun,Studio,785.0,0.0227
2020-04-03,2020,Verdun,Studio,829.0,0.033
2020-07-29,2020,Verdun,Studio,811.0,0.0136
2020-04-10,2020,Verdun,Studio,795.0,0.0324
2020-02-10,2020,Verdun,Studio,664.0,0.0307
2020-09-12,2020,Verdun,Studio,758.0,0.0304
2020-01-13,2020,Verdun,Studio,731.0,0.0168
2020-01-31,2020,Verdun,Studio,905.0,0.0278
2020-06-14,2020,Verdun,Studio,769.0,0.0452
2020-04-09,2020,Verdun,Studio,892.0,0.0302
2020-06-10,2020,Verdun,Studio,888.0,0.047
2020-10-18,2020,Verdun,Studio,868.0,0.0294
2020-05-28,2020,Verdun,Studio,766.0,0.0423
2020-03-05,2020,Verdun,Studio,801.0,0.0506
2020-08-14,2020,Verdun,Studio,802.0,0.037
2020-02-23,2020,Verdun,Studio,890.0,0.0362
2020-02-22,2020,Verdun,Studio,709.0,0.0322
2020-04-11,2020,Verdun,Studio,752.0,0.0389
2020-04-20,2020,Verdun,Studio,809.0,0.0211
2020-01-24,2020,Verdun,Studio,867.0,0.0282
2020-07-06,2020,Verdun,Studio,864.0,0.0347
2020-04-28,2020,Verdun,Studio,917.0,0.0255
2020-04-13,2020,Verdun,Studio,871.0,0.0382
2020-06-23,2020,Verdun,Studio,773.0,0.0324
2020-05-13,2020,Verdun,Studio,808.0,0.0329
2020-06-01,2020,Verdun,Studio,699.0,0.0237
2020-08-31,2020,Verdun,Studio,830.0,0.0465
2020-07-26,2020,Verdun,Studio,887.0,0.0502
2020-05-14,2020,Verdun,Studio,889.0,0.0175
2020-06-08,2020,Verdun,Studio,847.0,0.0387
2020-08-04,2020,Verdun,Studio,835.0,0.0334
2020-02-28,2020,Verdun,Studio,762.0,0.0243
2020-06-05,2020,Verdun,Studio,798.0,0.0292
2020-03-19,2020,Verdun,Studio,817.0,0.0146
2020-01-04,2020,Verdun,Studio,835.0,0.0266
2020-01-28,2020,Verdun,Studio,859.0,0.0315
2020-03-30,2020,Verdun,1BR,1055.0,0.0373
2020-01-26,2020,Verdun,1BR,1081.0,0.0278
2020-12-04,2020,Verdun,1BR,1073.0,0.0396
2020-12-25,2020,Verdun,1BR,1143.0,0.0273
2020-06-23,2020,Verdun,1BR,1214.0,0.0362
2020-07-06,2020,Verdun,1BR,1093.0,0.0357
2020-06-22,2020,Verdun,1BR,1051.0,0.0316
2020-08-13,2020,Verdun,1BR,1017.0,0.0294
2020-10-03,2020,Verdun,1BR,1115.0,0.0147
2020-03-02,2020,Verdun,1BR,1124.0,0.0351
2020-07-20,2020,Verdun,1BR,1098.0,0.0447
2020-01-03,2020,Verdun,1BR,1099.0,0.0179
2020-08-22,2020,Verdun,1BR,1096.0,0.0187
2020-11-26,2020,Verdun,1BR,1040.0,0.035
2020-06-04,2020,Verdun,1BR,1154.0,0.0347
2020-03-08,2020,Verdun,1BR,1046.0,0.0341
2020-03-29,2020,Verdun,1BR,972.0,0.0356
2020-09-29,2020,Verdun,1BR,1041.0,0.0442
2020-09-03,2020,Verdun,1BR,1117.0,0.0367
2020-12-17,2020,Verdun,1BR,1208.0,0.0278
2020-02-08,2020,Verdun,1BR,1020.0,0.0235
2020-02-13,2020,Verdun,1BR,1164.0,0.0352
2020-09-11,2020,Verdun,1BR,1169.0,0.0289
2020-09-08,2020,Verdun,1BR,1003.0,0.037
2020-03-31,2020,Verdun,1BR,1120.0,0.0178
2020-12-14,2020,Verdun,1BR,1039.0,0.0228
2020-01-10,2020,Verdun,1BR,1302.0,0.0285
2020-11-22,2020,Verdun,1BR,1426.0,0.0164
2020-04-26,2020,Verdun,1BR,995.0,0.015
2020-01-17,2020,Verdun,1BR,962.0,0.0268
2020-06-29,2020,Verdun,1BR,1053.0,0.0389
2020-04-23,2020,Verdun,1BR,1237.0,0.0186
2020-07-11,2020,Verdun,1BR,1158.0,0.0376
2020-08-24,2020,Verdun,1BR,1133.0,0.0291
2020-09-12,2020,Verdun,1BR,1082.0,0.0164
2020-04-08,2020,Verdun,1BR,1291.0,0.0154
2020-04-18,2020,Verdun,1BR,1197.0,0.0263
2020-11-22,2020,Verdun,1BR,1184.0,0.0281
2020-05-11,2020,Verdun,1BR,1086.0,0.042
2020-02-10,2020,Verdun,1BR,988.0,0.0331
2020-02-15,2020,Verdun,2BR,1489.0,0.0147
