date,year,borough,property_type,sale_price,days_on_market
2020-08-29,2020,Côte-des-Neiges,Triplex,618000.0,52
2020-04-25,2020,Côte-des-Neiges,Triplex,714000.0,43
2020-12-01,2020,Côte-des-Neiges,Triplex,768000.0,48
2020-01-05,2020,Côte-des-Neiges,Triplex,740000.0,43
2020-05-19,2020,Côte-des-Neiges,Triplex,730000.0,35
2020-04-13,2020,Côte-des-Neiges,Triplex,666000.0,48
2020-10-09,2020,Côte-des-Neiges,Triplex,729000.0,40
2020-08-09,2020,Côte-des-Neiges,Triplex,740000.0,29
2020-12-24,2020,Côte-des-Neiges,Triplex,579000.0,33
2020-09-11,2020,Côte-des-Neiges,Triplex,576000.0,63
2020-05-24,2020,Côte-des-Neiges,Triplex,556000.0,54
2020-11-03,2020,Côte-des-Neiges,Triplex,637000.0,39
2020-05-04,2020,Côte-des-Neiges,Triplex,730000.0,43
2020-05-28,2020,Côte-des-Neiges,Triplex,608000.0,41
2020-06-11,2020,Saint-Laurent,Condo,299000.0,43
2020-03-20,2020,Saint-Laurent,Condo,406000.0,44
2020-06-28,2020,Saint-Laurent,Condo,365000.0,41
2020-05-23,2020,Saint-Laurent,Condo,306000.0,58
2020-03-04,2020,Saint-Laurent,Condo,307000.0,53
2020-05-24,2020,Saint-Laurent,Condo,395000.0,39
2020-04-17,2020,Saint-Laurent,Condo,294000.0,28
2020-08-08,2020,Saint-Laurent,Condo,389000.0,42
2020-04-13,2020,Saint-Laurent,Condo,340000.0,65
2020-07-16,2020,Saint-Laurent,Condo,360000.0,48
2020-02-05,2020,Saint-Laurent,Condo,311000.0,62
2020-08-19,2020,Saint-Laurent,Condo,329000.0,62
2020-02-18,2020,Saint-Laurent,Condo,329000.0,17
2020-11-06,2020,Saint-Laurent,Condo,289000.0,65
2020-05-26,2020,Saint-Laurent,Condo,299000.0,82
2020-05-10,2020,Saint-Laurent,Condo,284000.0,42
2020-02-03,2020,Saint-Laurent,Condo,322000.0,28
2020-03-11,2020,Saint-Laurent,Condo,271000.0,48
2020-10-09,2020,Saint-Laurent,Condo,229000.0,54
2020-08-21,2020,Saint-Laurent,Condo,248000.0,71
2020-12-19,2020,Saint-Laurent,Duplex,495000.0,40
2020-06-10,2020,Saint-Laurent,Duplex,530000.0,52
2020-06-15,2020,Saint-Laurent,Duplex,502000.0,27
2020-11-25,2020,Saint-Laurent,Duplex,500000.0,47
2020-02-28,2020,Saint-Laurent,Duplex,562000.0,43
2020-08-17,2020,Saint-Laurent,Duplex,497000.0,49
2020-01-15,2020,Saint-Laurent,Duplex,458000.0,49
2020-07-11,2020,Saint-Laurent,Duplex,540000.0,45
2020-07-16,2020,Saint-Laurent,Duplex,553000.0,45
2020-11-23,2020,Saint-Laurent,Duplex,413000.0,54
2020-12-06,2020,Saint-Laurent,Duplex,489000.0,22
2020-08-31,2020,Saint-Laurent,Duplex,510000.0,50
2020-07-02,2020,Saint-Laurent,Duplex,562000.0,41
2020-02-16,2020,Saint-Laurent,Duplex,463000.0,34
2020-03-27,2020,Saint-Laurent,Duplex,437000.0,25
2020-10-04,2020,Saint-Laurent,Duplex,480000.0,36
2020-08-15,2020,Saint-Laurent,Duplex,489000.0,39
2020-09-29,2020,Saint-Laurent,Duplex,508000.0,46
2020-09-22,2020,Saint-Laurent,Duplex,516000.0,34
2020-11-17,2020,Saint-Laurent,Duplex,518000.0,28
2020-08-10,2020,Saint-Laurent,Single-Family,386000.0,39
2020-10-17,2020,Saint-Laurent,Single-Family,478000.0,61
2020-03-01,2020,Saint-Laurent,Single-Family,394000.0,36
2020-11-01,2020,Saint-Laurent,Single-Family,472000.0,74
2020-04-01,2020,Saint-Laurent,Single-Family,356000.0,87
2020-08-10,2020,Saint-Laurent,Single-Family,480000.0,44
2020-07-02,2020,Saint-Laurent,Single-Family,471000.0,38
2020-08-11,2020,Saint-Laurent,Single-Family,400000.0,67
2020-07-10,2020,Saint-Laurent,Single-Family,434000.0,45
2020-10-02,2020,Saint-Laurent,Single-Family,491000.0,63
2020-10-11,2020,Saint-Laurent,Single-Family,394000.0,64
2020-11-24,2020,Saint-Laurent,Single-Family,406000.0,58
2020-10-24,2020,Saint-Laurent,Single-Family,361000.0,40
2020-03-02,2020,Saint-Laurent,Single-Family,433000.0,43
2020-10-03,2020,Saint-Laurent,Single-Family,435000.0,63
2020-05-31,2020,Saint-Laurent,Single-Family,386000.0,38
2020-06-13,2020,Saint-Laurent,Single-Family,389000.0,71
2020-05-15,2020,Saint-Laurent,Single-Family,471000.0,60
2020-07-13,2020,Saint-Laurent,Single-Family,427000.0,64
2020-02-26,2020,Saint-Laurent,Single-Family,444000.0,49
2020-09-07,2020,Saint-Laurent,Triplex,642000.0,67
2020-12-25,2020,Saint-Laurent,Triplex,624000.0,55
2020-07-10,2020,Saint-Laurent,Triplex,583000.0,44
2020-03-06,2020,Saint-Laurent,Triplex,720000.0,55
2020-08-19,2020,Saint-Laurent,Triplex,676000.0,48
2020-01-22,2020,Saint-Laurent,Triplex,654000.0,39
2020-04-10,2020,Saint-Laurent,Triplex,587000.0,49
2020-10-26,2020,Saint-Laurent,Triplex,757000.0,17
2020-06-29,2020,Saint-Laurent,Triplex,716000.0,24
2020-03-13,2020,Saint-Laurent,Triplex,597000.0,57
2020-12-18,2020,Saint-Laurent,Triplex,536000.0,71
2020-08-27,2020,Saint-Laurent,Triplex,679000.0,58
2020-06-26,2020,Saint-Laurent,Triplex,639000.0,21
2020-06-13,2020,Saint-Laurent,Triplex,588000.0,44
2020-03-21,2020,Saint-Laurent,Triplex,721000.0,37
2020-07-01,2020,Saint-Laurent,Triplex,725000.0,43
2020-03-12,2020,Saint-Laurent,Triplex,635000.0,24
2020-09-16,2020,Saint-Laurent,Triplex,628000.0,76
2020-07-20,2020,Saint-Laurent,Triplex,628000.0,29
2020-01-06,2020,Saint-Laurent,Triplex,643000.0,69
2020-11-16,2020,Mercier,Condo,262000.0,82
2020-10-26,2020,Mercier,Condo,289000.0,55
2020-12-18,2020,Mercier,Condo,286000.0,53
2020-05-02,2020,Mercier,Condo,269000.0,48
2020-06-30,2020,Mercier,Condo,295000.0,59
2020-09-03,2020,Mercier,Condo,248000.0,34
2020-07-04,2020,Mercier,Condo,376000.0,39
2020-03-21,2020,Mercier,Condo,327000.0,47
2020-12-22,2020,Mercier,Condo,339000.0,56
2020-04-14,2020,Mercier,Condo,328000.0,63
2020-06-19,2020,Mercier,Condo,243000.0,31
2020-05-25,2020,Mercier,Condo,290000.0,51
2020-12-17,2020,Mercier,Condo,289000.0,76
2020-09-13,2020,Mercier,Condo,323000.0,28
2020-07-19,2020,Mercier,Condo,333000.0,83
2020-06-04,2020,Mercier,Condo,276000.0,35
2020-07-25,2020,Mercier,Condo,374000.0,64
2020-07-02,2020,Mercier,Condo,379000.0,33
2020-03-07,2020,Mercier,Condo,263000.0,49
2020-03-14,2020,Mercier,Condo,274000.0,46
2020-01-18,2020,Mercier,Duplex,541000.0,45
2020-05-02,2020,Mercier,Duplex,479000.0,50
2020-04-12,2020,Mercier,Duplex,435000.0,43
2020-11-08,2020,Mercier,Duplex,487000.0,68
2020-06-15,2020,Mercier,Duplex,538000.0,37
2020-12-18,2020,Mercier,Duplex,462000.0,42
2020-08-24,2020,Mercier,Duplex,363000.0,27
2020-11-17,2020,Mercier,Duplex,433000.0,45
2020-07-03,2020,Mercier,Duplex,505000.0,39
2020-03-16,2020,Mercier,Duplex,469000.0,63
2020-06-05,2020,Mercier,Duplex,616000.0,68
2020-08-06,2020,Mercier,Duplex,570000.0,58
2020-01-27,2020,Mercier,Duplex,373000.0,63
2020-02-14,2020,Mercier,Duplex,480000.0,30
2020-10-14,2020,Mercier,Duplex,538000.0,45
2020-03-16,2020,Mercier,Duplex,473000.0,41
2020-04-28,2020,Mercier,Duplex,617000.0,66
2020-01-01,2020,Mercier,Duplex,500000.0,45
2020-03-05,2020,Mercier,Duplex,537000.0,52
2020-01-24,2020,Mercier,Duplex,560000.0,59
2020-09-09,2020,Mercier,Single-Family,429000.0,54
2020-09-07,2020,Mercier,Single-Family,528000.0,45
2020-02-21,2020,Mercier,Single-Family,491000.0,44
2020-08-04,2020,Mercier,Single-Family,468000.0,72
2020-08-30,2020,Mercier,Single-Family,420000.0,34
2020-12-21,2020,Mercier,Single-Family,443000.0,23
2020-06-11,2020,Mercier,Single-Family,431000.0,91
2020-06-10,2020,Mercier,Single-Family,515000.0,61
2020-01-04,2020,Mercier,Single-Family,542000.0,54
2020-05-31,2020,Mercier,Single-Family,435000.0,47
2020-11-30,2020,Mercier,Single-Family,365000.0,45
2020-02-24,2020,Mercier,Single-Family,422000.0,45
2020-12-20,2020,Mercier,Single-Family,376000.0,65
2020-03-28,2020,Mercier,Single-Family,470000.0,41
2020-09-26,2020,Mercier,Single-Family,400000.0,50
2020-05-05,2020,Mercier,Single-Family,499000.0,42
2020-07-26,2020,Mercier,Single-Family,424000.0,71
2020-10-10,2020,Mercier,Single-Family,452000.0,33
2020-12-21,2020,Mercier,Single-Family,507000.0,40
2020-10-09,2020,Mercier,Single-Family,532000.0,33
2020-08-19,2020,Mercier,Triplex,546000.0,53
2020-02-24,2020,Mercier,Triplex,464000.0,49
2020-11-19,2020,Mercier,Triplex,648000.0,77
2020-09-15,2020,Mercier,Triplex,521000.0,50
2020-02-08,2020,Mercier,Triplex,590000.0,27
2020-10-04,2020,Mercier,Triplex,620000.0,25
2020-07-17,2020,Mercier,Triplex,768000.0,66
2020-01-18,2020,Mercier,Triplex,631000.0,52
2020-08-24,2020,Mercier,Triplex,648000.0,43
2020-09-14,2020,Mercier,Triplex,591000.0,38
2020-11-28,2020,Mercier,Triplex,713000.0,34
2020-01-18,2020,Mercier,Triplex,645000.0,55
2020-03-29,2020,Mercier,Triplex,650000.0,57
2020-10-30,2020,Mercier,Triplex,550000.0,52
2020-06-11,2020,Mercier,Triplex,597000.0,36
2020-03-24,2020,Mercier,Triplex,623000.0,74
2020-07-04,2020,Mercier,Triplex,594000.0,46
2020-04-22,2020,Mercier,Triplex,634000.0,49
2020-02-03,2020,Mercier,Triplex,640000.0,47
2020-05-02,2020,Mercier,Triplex,628000.0,45
2020-11-11,2020,Villeray,Condo,321000.0,46
2020-12-24,2020,Villeray,Condo,391000.0,41
2020-02-04,2020,Villeray,Condo,319000.0,35
2020-06-05,2020,Villeray,Condo,385000.0,32
2020-07-19,2020,Villeray,Condo,353000.0,64
2020-02-22,2020,Villeray,Condo,390000.0,46
2020-10-01,2020,Villeray,Condo,323000.0,37
2020-09-05,2020,Villeray,Condo,292000.0,57
2020-05-21,2020,Villeray,Condo,369000.0,49
2020-12-05,2020,Villeray,Condo,408000.0,61
2020-12-22,2020,Villeray,Condo,328000.0,48
2020-01-15,2020,Villeray,Condo,383000.0,20
2020-05-06,2020,Villeray,Condo,370000.0,48
2020-12-16,2020,Villeray,Condo,352000.0,50
2020-04-02,2020,Villeray,Condo,343000.0,62
2020-10-27,2020,Villeray,Condo,355000.0,52
2020-11-01,2020,Villeray,Condo,326000.0,60
2020-06-08,2020,Villeray,Condo,408000.0,40
2020-05-31,2020,Villeray,Condo,338000.0,32
2020-03-13,2020,Villeray,Condo,302000.0,5
2020-07-06,2020,Villeray,Duplex,538000.0,26
2020-01-25,2020,Villeray,Duplex,617000.0,39
2020-02-07,2020,Villeray,Duplex,553000.0,69
2020-04-09,2020,Villeray,Duplex,520000.0,17
2020-02-24,2020,Villeray,Duplex,500000.0,32
2020-05-06,2020,Villeray,Duplex,597000.0,43
2020-06-01,2020,Villeray,Duplex,584000.0,45
2020-06-28,2020,Villeray,Duplex,688000.0,33
2020-07-19,2020,Villeray,Duplex,557000.0,15
2020-10-21,2020,Villeray,Duplex,441000.0,55
2020-05-10,2020,Villeray,Duplex,527000.0,8
2020-11-09,2020,Villeray,Duplex,563000.0,37
2020-09-03,2020,Villeray,Duplex,758000.0,48
2020-04-19,2020,Villeray,Duplex,794000.0,45
2020-08-19,2020,Villeray,Duplex,574000.0,13
2020-09-16,2020,Villeray,Duplex,589000.0,23
2020-12-09,2020,Villeray,Duplex,577000.0,21
2020-06-28,2020,Villeray,Duplex,459000.0,16
2020-01-23,2020,Villeray,Duplex,537000.0,65
2020-01-18,2020,Villeray,Duplex,663000.0,69
2020-01-01,2020,Villeray,Single-Family,457000.0,22
2020-03-05,2020,Villeray,Single-Family,525000.0,26
2020-11-15,2020,Villeray,Single-Family,472000.0,27
2020-12-02,2020,Villeray,Single-Family,430000.0,25
2020-11-03,2020,Villeray,Single-Family,506000.0,42
2020-09-13,2020,Villeray,Single-Family,408000.0,22
2020-08-16,2020,Villeray,Single-Family,457000.0,55
2020-06-20,2020,Villeray,Single-Family,545000.0,50
2020-04-04,2020,Villeray,Single-Family,524000.0,48
2020-11-25,2020,Villeray,Single-Family,405000.0,69
2020-12-05,2020,Villeray,Single-Family,489000.0,46
2020-05-28,2020,Villeray,Single-Family,461000.0,52
2020-05-19,2020,Villeray,Single-Family,581000.0,30
2020-09-21,2020,Villeray,Single-Family,538000.0,37
2020-04-24,2020,Villeray,Single-Family,448000.0,33
2020-09-05,2020,Villeray,Single-Family,473000.0,34
2020-03-10,2020,Villeray,Single-Family,486000.0,48
2020-06-11,2020,Villeray,Single-Family,586000.0,52
2020-12-09,2020,Villeray,Single-Family,459000.0,45
2020-09-13,2020,Villeray,Single-Family,603000.0,60
2020-10-15,2020,Villeray,Triplex,764000.0,32
2020-01-11,2020,Villeray,Triplex,797000.0,49
2020-12-10,2020,Villeray,Triplex,726000.0,67
2020-03-23,2020,Villeray,Triplex,731000.0,24
2020-03-06,2020,Villeray,Triplex,638000.0,15
2020-05-26,2020,Villeray,Triplex,587000.0,53
2020-01-18,2020,Villeray,Triplex,877000.0,44
2020-02-12,2020,Villeray,Triplex,840000.0,43
2020-11-15,2020,Villeray,Triplex,921000.0,33
2020-07-29,2020,Villeray,Triplex,622000.0,59
2020-12-02,2020,Villeray,Triplex,811000.0,33
2020-06-06,2020,Villeray,Triplex,677000.0,44
2020-02-03,2020,Villeray,Triplex,662000.0,27
2020-03-04,2020,Villeray,Triplex,712000.0,62
2020-11-16,2020,Villeray,Triplex,753000.0,31
2020-01-14,2020,Villeray,Triplex,742000.0,28
2020-10-15,2020,Villeray,Triplex,789000.0,59
2020-02-23,2020,Villeray,Triplex,813000.0,46
2020-03-20,2020,Villeray,Triplex,709000.0,58
2020-07-17,2020,Villeray,Triplex,764000.0,49
2020-08-11,2020,Le Sud-Ouest,Condo,385000.0,53
2020-04-02,2020,Le Sud-Ouest,Condo,454000.0,38
2020-12-24,2020,Le Sud-Ouest,Condo,460000.0,50
2020-07-14,2020,Le Sud-Ouest,Condo,412000.0,55
2020-10-23,2020,Le Sud-Ouest,Condo,424000.0,40
2020-10-15,2020,Le Sud-Ouest,Condo,346000.0,62
2020-01-08,2020,Le Sud-Ouest,Condo,435000.0,37
2020-10-10,2020,Le Sud-Ouest,Condo,413000.0,59
2020-05-22,2020,Le Sud-Ouest,Condo,373000.0,43
2020-10-09,2020,Le Sud-Ouest,Condo,393000.0,48
2020-10-05,2020,Le Sud-Ouest,Condo,421000.0,17
2020-07-19,2020,Le Sud-Ouest,Condo,409000.0,19
2020-09-21,2020,Le Sud-Ouest,Condo,419000.0,64
2020-06-16,2020,Le Sud-Ouest,Condo,277000.0,51
2020-10-08,2020,Le Sud-Ouest,Condo,442000.0,65
2020-11-27,2020,Le Sud-Ouest,Condo,487000.0,31
2020-02-01,2020,Le Sud-Ouest,Condo,402000.0,57
2020-12-10,2020,Le Sud-Ouest,Condo,416000.0,47
2020-08-07,2020,Le Sud-Ouest,Condo,484000.0,32
2020-02-21,2020,Le Sud-Ouest,Condo,379000.0,48
2020-01-03,2020,Le Sud-Ouest,Duplex,493000.0,40
2020-09-07,2020,Le Sud-Ouest,Duplex,611000.0,37
2020-01-17,2020,Le Sud-Ouest,Duplex,663000.0,36
2020-07-11,2020,Le Sud-Ouest,Duplex,654000.0,37
2020-08-15,2020,Le Sud-Ouest,Duplex,759000.0,31
2020-02-15,2020,Le Sud-Ouest,Duplex,524000.0,74
2020-05-29,2020,Le Sud-Ouest,Duplex,653000.0,58
2020-05-18,2020,Le Sud-Ouest,Duplex,656000.0,47
2020-05-03,2020,Le Sud-Ouest,Duplex,574000.0,27
2020-01-21,2020,Le Sud-Ouest,Duplex,513000.0,44
2020-05-13,2020,Le Sud-Ouest,Duplex,438000.0,48
2020-01-18,2020,Le Sud-Ouest,Duplex,659000.0,32
2020-04-11,2020,Le Sud-Ouest,Duplex,655000.0,31
2020-03-28,2020,Le Sud-Ouest,Duplex,628000.0,35
2020-11-06,2020,Le Sud-Ouest,Duplex,639000.0,37
2020-12-29,2020,Le Sud-Ouest,Duplex,661000.0,20
2020-10-18,2020,Le Sud-Ouest,Duplex,694000.0,19
2020-04-09,2020,Le Sud-Ouest,Duplex,630000.0,56
2020-12-18,2020,Le Sud-Ouest,Duplex,613000.0,55
2020-02-03,2020,Le Sud-Ouest,Duplex,580000.0,25
2020-05-18,2020,Le Sud-Ouest,Single-Family,653000.0,39
2020-11-27,2020,Le Sud-Ouest,Single-Family,412000.0,44
2020-12-01,2020,Le Sud-Ouest,Single-Family,587000.0,27
2020-09-19,2020,Le Sud-Ouest,Single-Family,612000.0,44
2020-08-26,2020,Le Sud-Ouest,Single-Family,648000.0,34
2020-12-27,2020,Le Sud-Ouest,Single-Family,620000.0,36
2020-03-28,2020,Le Sud-Ouest,Single-Family,574000.0,52
2020-01-30,2020,Le Sud-Ouest,Single-Family,508000.0,48
2020-06-19,2020,Le Sud-Ouest,Single-Family,652000.0,27
2020-10-10,2020,Le Sud-Ouest,Single-Family,641000.0,22
2020-08-17,2020,Le Sud-Ouest,Single-Family,544000.0,22
2020-02-19,2020,Le Sud-Ouest,Single-Family,576000.0,54
2020-06-30,2020,Le Sud-Ouest,Single-Family,632000.0,72
2020-08-22,2020,Le Sud-Ouest,Single-Family,554000.0,58
2020-08-20,2020,Le Sud-Ouest,Single-Family,490000.0,30
2020-05-12,2020,Le Sud-Ouest,Single-Family,541000.0,34
2020-05-21,2020,Le Sud-Ouest,Single-Family,571000.0,39
2020-05-17,2020,Le Sud-Ouest,Single-Family,611000.0,46
2020-08-10,2020,Le Sud-Ouest,Single-Family,517000.0,39
2020-10-03,2020,Le Sud-Ouest,Single-Family,536000.0,21
2020-02-26,2020,Le Sud-Ouest,Triplex,798000.0,52
2020-06-28,2020,Le Sud-Ouest,Triplex,906000.0,28
2020-04-11,2020,Le Sud-Ouest,Triplex,639000.0,34
2020-11-23,2020,Le Sud-Ouest,Triplex,808000.0,80
2020-11-19,2020,Le Sud-Ouest,Triplex,761000.0,18
2020-09-17,2020,Le Sud-Ouest,Triplex,842000.0,31
2020-05-02,2020,Le Sud-Ouest,Triplex,810000.0,62
2020-04-27,2020,Le Sud-Ouest,Triplex,905000.0,35
2020-10-27,2020,Le Sud-Ouest,Triplex,704000.0,29
2020-08-03,2020,Le Sud-Ouest,Triplex,744000.0,47
2020-06-19,2020,Le Sud-Ouest,Triplex,630000.0,15
2020-04-21,2020,Le Sud-Ouest,Triplex,915000.0,63
2020-04-05,2020,Le Sud-Ouest,Triplex,882000.0,37
2020-10-18,2020,Le Sud-Ouest,Triplex,873000.0,46
2020-09-23,2020,Le Sud-Ouest,Triplex,849000.0,36
2020-06-02,2020,Le Sud-Ouest,Triplex,768000.0,27
2020-04-03,2020,Le Sud-Ouest,Triplex,628000.0,46
2020-08-29,2020,Le Sud-Ouest,Triplex,747000.0,19
2020-02-15,2020,Le Sud-Ouest,Triplex,921000.0,15
2020-06-26,2020,Le Sud-Ouest,Triplex,792000.0,60
2020-02-27,2020,Ahuntsic,Condo,373000.0,67
2020-10-10,2020,Ahuntsic,Condo,351000.0,49
2020-07-28,2020,Ahuntsic,Condo,289000.0,56
2020-02-10,2020,Ahuntsic,Condo,382000.0,40
2020-05-02,2020,Ahuntsic,Condo,334000.0,40
2020-11-08,2020,Ahuntsic,Condo,319000.0,70
2020-02-03,2020,Ahuntsic,Condo,338000.0,58
2020-02-28,2020,Ahuntsic,Condo,262000.0,36
2020-10-15,2020,Ahuntsic,Condo,306000.0,31
2020-03-23,2020,Ahuntsic,Condo,307000.0,31
2020-08-09,2020,Ahuntsic,Condo,373000.0,63
2020-10-12,2020,Ahuntsic,Condo,350000.0,41
2020-04-29,2020,Ahuntsic,Condo,374000.0,52
2020-06-17,2020,Ahuntsic,Condo,279000.0,50
2020-10-21,2020,Ahuntsic,Condo,286000.0,41
2020-05-15,2020,Ahuntsic,Condo,344000.0,26
2020-11-08,2020,Ahuntsic,Condo,321000.0,43
2020-08-09,2020,Ahuntsic,Condo,365000.0,45
2020-12-26,2020,Ahuntsic,Condo,376000.0,71
2020-12-30,2020,Ahuntsic,Condo,322000.0,44
2020-09-09,2020,Ahuntsic,Duplex,557000.0,39
2020-08-25,2020,Ahuntsic,Duplex,560000.0,34
2020-11-12,2020,Ahuntsic,Duplex,545000.0,39
2020-09-20,2020,Ahuntsic,Duplex,498000.0,47
2020-02-03,2020,Ahuntsic,Duplex,487000.0,77
2020-01-12,2020,Ahuntsic,Duplex,598000.0,17
2020-05-19,2020,Ahuntsic,Duplex,497000.0,48
2020-09-06,2020,Ahuntsic,Duplex,573000.0,26
2020-08-20,2020,Ahuntsic,Duplex,516000.0,59
2020-06-04,2020,Ahuntsic,Duplex,482000.0,96
2020-05-24,2020,Ahuntsic,Duplex,503000.0,50
2020-07-18,2020,Ahuntsic,Duplex,570000.0,23
2020-01-10,2020,Ahuntsic,Duplex,552000.0,23
2020-12-12,2020,Ahuntsic,Duplex,542000.0,39
2020-05-12,2020,Ahuntsic,Duplex,451000.0,49
2020-11-10,2020,Ahuntsic,Duplex,624000.0,48
2020-02-24,2020,Ahuntsic,Duplex,489000.0,46
2020-01-10,2020,Ahuntsic,Duplex,590000.0,47
2020-11-26,2020,Ahuntsic,Duplex,546000.0,36
2020-07-28,2020,Ahuntsic,Duplex,551000.0,57
2020-03-05,2020,Ahuntsic,Single-Family,467000.0,46
2020-08-08,2020,Ahuntsic,Single-Family,351000.0,54
2020-04-21,2020,Ahuntsic,Single-Family,349000.0,29
2020-01-03,2020,Ahuntsic,Single-Family,530000.0,64
2020-03-06,2020,Ahuntsic,Single-Family,477000.0,42
2020-01-24,2020,Ahuntsic,Single-Family,372000.0,54
2020-12-24,2020,Ahuntsic,Single-Family,437000.0,30
2020-02-06,2020,Ahuntsic,Single-Family,459000.0,43
2020-07-29,2020,Ahuntsic,Single-Family,411000.0,36
2020-10-12,2020,Ahuntsic,Single-Family,543000.0,26
2020-09-05,2020,Ahuntsic,Single-Family,362000.0,76
2020-03-07,2020,Ahuntsic,Single-Family,470000.0,42
2020-08-07,2020,Ahuntsic,Single-Family,466000.0,48
2020-07-21,2020,Ahuntsic,Single-Family,393000.0,54
2020-04-19,2020,Ahuntsic,Single-Family,441000.0,38
2020-12-22,2020,Ahuntsic,Single-Family,469000.0,50
2020-07-25,2020,Ahuntsic,Single-Family,396000.0,68
2020-01-24,2020,Ahuntsic,Single-Family,537000.0,53
2020-10-13,2020,Ahuntsic,Single-Family,427000.0,50
2020-10-13,2020,Ahuntsic,Single-Family,548000.0,54
2020-03-24,2020,Ahuntsic,Triplex,565000.0,58
2020-11-02,2020,Ahuntsic,Triplex,563000.0,53
2020-01-05,2020,Ahuntsic,Triplex,686000.0,76
2020-01-28,2020,Ahuntsic,Triplex,767000.0,66
2020-03-01,2020,Ahuntsic,Triplex,529000.0,63
2020-10-31,2020,Ahuntsic,Triplex,686000.0,19
2020-12-03,2020,Ahuntsic,Triplex,537000.0,46
2020-06-19,2020,Ahuntsic,Triplex,766000.0,45
2020-01-05,2020,Ahuntsic,Triplex,829000.0,54
2020-08-27,2020,Ahuntsic,Triplex,751000.0,23
2020-04-07,2020,Ahuntsic,Triplex,534000.0,39
2020-11-08,2020,Ahuntsic,Triplex,598000.0,59
2020-05-12,2020,Ahuntsic,Triplex,642000.0,25
2020-09-07,2020,Ahuntsic,Triplex,696000.0,55
2020-09-10,2020,Ahuntsic,Triplex,650000.0,42
2020-01-02,2020,Ahuntsic,Triplex,678000.0,61
2020-04-05,2020,Ahuntsic,Triplex,749000.0,64
2020-07-13,2020,Ahuntsic,Triplex,702000.0,39
2020-03-05,2020,Ahuntsic,Triplex,817000.0,65
2020-10-05,2020,Ahuntsic,Triplex,677000.0,91
2020-05-19,2020,Lachine,Condo,368000.0,27
2020-01-06,2020,Lachine,Condo,363000.0,58
2020-10-27,2020,Lachine,Condo,335000.0,54
2020-07-05,2020,Lachine,Condo,351000.0,22
2020-04-28,2020,Lachine,Condo,337000.0,42
2020-04-24,2020,Lachine,Condo,320000.0,82
2020-12-12,2020,Lachine,Condo,324000.0,27
2020-06-03,2020,Lachine,Condo,353000.0,66
2020-11-03,2020,Lachine,Condo,268000.0,50
2020-12-14,2020,Lachine,Condo,323000.0,45
2020-04-16,2020,Lachine,Condo,290000.0,66
2020-06-27,2020,Lachine,Condo,282000.0,51
2020-04-03,2020,Lachine,Condo,274000.0,37
2020-07-20,2020,Lachine,Condo,319000.0,56
2020-02-17,2020,Lachine,Condo,306000.0,82
2020-01-14,2020,Lachine,Condo,230000.0,46
2020-03-01,2020,Lachine,Condo,367000.0,50
2020-07-19,2020,Lachine,Condo,305000.0,64
2020-07-19,2020,Lachine,Condo,260000.0,72
2020-01-21,2020,Lachine,Condo,339000.0,42
2020-03-11,2020,Lachine,Duplex,513000.0,50
2020-12-24,2020,Lachine,Duplex,455000.0,58
2020-04-07,2020,Lachine,Duplex,451000.0,15
2020-06-10,2020,Lachine,Duplex,517000.0,37
2020-06-08,2020,Lachine,Duplex,457000.0,47
2020-10-29,2020,Lachine,Duplex,531000.0,56
2020-12-20,2020,Lachine,Duplex,477000.0,72
2020-09-09,2020,Lachine,Duplex,532000.0,84
2020-10-14,2020,Lachine,Duplex,530000.0,66
2020-02-27,2020,Lachine,Duplex,535000.0,65
2020-04-23,2020,Lachine,Duplex,526000.0,24
2020-03-30,2020,Lachine,Duplex,499000.0,78
2020-01-06,2020,Lachine,Duplex,468000.0,41
2020-05-31,2020,Lachine,Duplex,501000.0,53
2020-12-17,2020,Lachine,Duplex,453000.0,47
2020-05-05,2020,Lachine,Duplex,483000.0,65
2020-04-17,2020,Lachine,Duplex,507000.0,48
2020-06-25,2020,Lachine,Duplex,627000.0,45
2020-05-04,2020,Lachine,Duplex,618000.0,54
2020-09-07,2020,Lachine,Duplex,536000.0,57
2020-09-09,2020,Lachine,Single-Family,480000.0,42
2020-01-05,2020,Lachine,Single-Family,434000.0,34
2020-09-24,2020,Lachine,Single-Family,431000.0,64
2020-06-16,2020,Lachine,Single-Family,531000.0,27
2020-02-04,2020,Lachine,Single-Family,493000.0,50
2020-01-17,2020,Lachine,Single-Family,562000.0,42
2020-07-19,2020,Lachine,Single-Family,394000.0,40
2020-11-01,2020,Lachine,Single-Family,372000.0,28
2020-02-19,2020,Lachine,Single-Family,430000.0,62
2020-09-02,2020,Lachine,Single-Family,417000.0,60
2020-09-09,2020,Lachine,Single-Family,412000.0,50
2020-11-17,2020,Lachine,Single-Family,468000.0,37
2020-11-15,2020,Lachine,Single-Family,480000.0,57
2020-02-13,2020,Lachine,Single-Family,380000.0,69
2020-10-28,2020,Lachine,Single-Family,500000.0,33
